Timestamp,Consumption,SensorID,SensorToken,FluksoID,SensorType,BuildingName,BuildingType
2015-07-10 15:00:00,0.4366582704288646,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 16:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 17:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 18:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 19:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 20:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 21:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 22:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-10 23:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 00:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 01:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 02:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 03:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 04:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 05:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 06:00:00,0.43665827042892147,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
2015-07-11 07:00:00,0.4366582704289499,cf7b41ffd9d18739036ad7cfe9a8fd11,3716a401b916095cbae1f4c2a6793ac5,FL03001164,Water,G01 Libertad,Cafe
