Timestamp,Consumption,SensorID,SensorToken,FluksoID,SensorType,BuildingName,BuildingType
2015-05-23 06:00:00,2404.5454545454545,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 07:00:00,2657.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 08:00:00,2660.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 09:00:00,2669.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 10:00:00,6377.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 11:00:00,9473.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 12:00:00,8160.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 13:00:00,7390.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 14:00:00,6617.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 15:00:00,4138.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 16:00:00,3651.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 17:00:00,7806.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 18:00:00,9173.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 19:00:00,9407.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 20:00:00,9505.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 21:00:00,7141.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 22:00:00,8082.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-23 23:00:00,4314.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 00:00:00,3236.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 01:00:00,3051.3333333334886,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 02:00:00,3048.333333333023,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 03:00:00,3057.3333333334886,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 04:00:00,2914.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 05:00:00,2537.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 06:00:00,2878.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 07:00:00,2800.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 08:00:00,3411.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 09:00:00,3404.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 10:00:00,6580.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 11:00:00,9150.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 12:00:00,7229.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 13:00:00,8787.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 14:00:00,8851.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 15:00:00,5486.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 16:00:00,4022.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 17:00:00,6905.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 18:00:00,8232.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 19:00:00,8815.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 20:00:00,9113.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 21:00:00,8121.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 22:00:00,6359.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-24 23:00:00,3440.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 00:00:00,3603.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 01:00:00,3145.3333333334886,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 02:00:00,2954.6666666665114,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 03:00:00,2668.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 04:00:00,2511.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 05:00:00,2958.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 06:00:00,2763.8333333334886,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 07:00:00,2696.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 08:00:00,3030.6666666665114,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 09:00:00,2654.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 10:00:00,6998.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 11:00:00,8781.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 12:00:00,8025.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 13:00:00,7815.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 14:00:00,6664.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 15:00:00,3959.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 16:00:00,3613.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 17:00:00,7781.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 18:00:00,8426.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 19:00:00,9520.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 20:00:00,9552.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 21:00:00,9023.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 22:00:00,6830.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-25 23:00:00,3258.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 00:00:00,2967.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 01:00:00,3191.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 02:00:00,2755.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 03:00:00,2907.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 04:00:00,2339.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 05:00:00,2372.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 06:00:00,2519.6666666665114,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 07:00:00,2330.3333333334886,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 08:00:00,2364.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 09:00:00,2382.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 10:00:00,8363.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 11:00:00,9749.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 12:00:00,8021.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 13:00:00,6039.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 14:00:00,3257.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 15:00:00,2935.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 16:00:00,2808.5,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 17:00:00,7116.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 18:00:00,7521.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 19:00:00,7348.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 20:00:00,6850.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 21:00:00,3362.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 22:00:00,3493.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-26 23:00:00,3133.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-27 02:00:00,2904.406779661017,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
2015-05-27 03:00:00,3174.0,10746d0157185971c7e5482a85c80a71,1de29ed291d7d7eb276871dff7025b3a,FL03001149,Electricity,G11 Aquasanta,Restaurant
