Timestamp,Consumption,SensorID,SensorToken,FluksoID,SensorType,BuildingName,BuildingType
2015-11-16 15:00:00,2402.9993815708076,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 16:00:00,223.01895669018995,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 17:00:00,360.21018072818515,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 18:00:00,917.5485458593084,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 19:00:00,410.2190676712962,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 20:00:00,778.166396923185,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 21:00:00,403.772750784472,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 22:00:00,777.8039885146081,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-16 23:00:00,402.17648178881427,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-17 00:00:00,413.6186806767091,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-17 01:00:00,812.9527386943046,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
2015-11-17 02:00:00,413.2707098241335,f38d05950ea5db18d708d48c19ec6644,620e5d2e4328626b73d635c2f8aeca17,FL03001143,Gas,G03 MusiCafe,Cafe
