Timestamp,Consumption,SensorID,SensorToken,FluksoID,SensorType,BuildingName,BuildingType,summary,temperature,temperatureMax,temperatureMin,heatingDegreeDays,coolingDegreeDays18,
11/05/2015 3:00,3207.333333,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 4:00,3747,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 5:00,3195,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 6:00,3120,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 7:00,3674,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 8:00,3274,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 9:00,4235.5,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 10:00,3588.5,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 11:00,3583,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 12:00,3639,70db1e198a4869ae7b9d713f20d7a3e4,0d681d31166821d7725e4085eed5731e,FL03001167,Electricity,G14 Tr3s,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
