Timestamp,Consumption,SensorID,SensorToken,FluksoID,SensorType,BuildingName,BuildingType,summary,temperature,temperatureMax,temperatureMin,heatingDegreeDays,coolingDegreeDays18,
4/06/2015 9:00,9.209376342,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 10:00,150.9156891,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 11:00,190.5607143,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 12:00,98.20500532,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 13:00,127.4616613,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 14:00,34.26457565,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 15:00,3.322112933,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 16:00,1.717349771,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 17:00,36.17215213,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 18:00,257.1870327,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 19:00,151.6949329,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 20:00,98.17125574,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 21:00,197.1524064,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 22:00,139.2229737,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
4/06/2015 23:00,43.95627557,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy until afternoon.,16.53,23.13,8.86,0.505,0,
5/06/2015 0:00,0.244619788,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy throughout the day.,21.89,31.99,13.94,0,1.624,
5/06/2015 1:00,0.111152279,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy throughout the day.,21.89,31.99,13.94,0,1.624,
5/06/2015 2:00,0.111152279,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy throughout the day.,21.89,31.99,13.94,0,1.624,
5/06/2015 3:00,0.111152279,3999b6d82aefbeb519965ed9eb98dd6e,ca77997e893024d9b83d7f2c55ec4297,FL03001167,Gas,G14 Tr3s,Restaurant,Partly cloudy throughout the day.,21.89,31.99,13.94,0,1.624,
