Timestamp,Consumption,SensorID,SensorToken,FluksoID,SensorType,BuildingName,BuildingType,summary,temperature,temperatureMax,temperatureMin,heatingDegreeDays,coolingDegreeDays18,
11/05/2015 3:00,3546.545455,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 4:00,2968,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 5:00,3355,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 6:00,5722,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 7:00,4218,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 8:00,3655,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 9:00,3225.5,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 10:00,2482.5,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 11:00,7493,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 12:00,6994,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 13:00,6927,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 14:00,9935,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 15:00,4074,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 16:00,4348,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 17:00,11499,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 18:00,7972,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 19:00,9837,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 20:00,10773,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 21:00,11698,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 22:00,9080,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
11/05/2015 23:00,4433,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Mostly cloudy throughout the day.,18.46,24.75,11.48,0,0,
12/05/2015 0:00,3758,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 1:00,2902,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 2:00,2923,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 3:00,3665,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 4:00,3269,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 5:00,3387,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 6:00,6312,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 7:00,4358,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 8:00,2382,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 9:00,3351,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 10:00,4301,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 11:00,7436,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 12:00,10141,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 13:00,9270,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 14:00,8125,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 15:00,6675,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 16:00,7873,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 17:00,9112,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 18:00,11369,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 19:00,11300,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 20:00,11232,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
12/05/2015 21:00,12669,5dd13123b5022297451189ce0e5db241,635425cdb31f36f3d432773b98b183e8,FL03001148,Electricity,G10 Wabi Sabi,Restaurant,Partly cloudy until evening.,15.92,18.56,11.06,0,0,
